profile	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Thu Jul 24 21:34:24 2025

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0187883	     32.8471	     32.8471	          99	 0.000189781	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 82.88 Gflop/s, 118.79 GB/s, tuning took 0.004223 seconds at Fri Jul 18 16:46:06 2025
   0.0185687	     32.4632	     65.3102	          99	 0.000187563	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 81.76 Gflop/s, 120.20 GB/s, tuning took 0.004169 seconds at Fri Jul 18 16:46:06 2025
  0.00891794	      15.591	     80.9012	         570	 1.56455e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 1005.31 Gflop/s, 377.00 GB/s, tuning took 0.002203 seconds at Fri Jul 18 16:46:06 2025
  0.00805991	     14.0909	     94.9921	         570	 1.41402e-05	        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 1084.52 Gflop/s, 417.12 GB/s, tuning took 0.002116 seconds at Fri Jul 18 16:46:05 2025
  0.00286447	     5.00787	         100	          24	 0.000119353	        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	# 93.90 Gflop/s, 158.14 GB/s, tuning took 0.003455 seconds at Fri Jul 18 16:46:05 2025

# Total time spent in asynchronous execution = 0.0571994 seconds
